,0,1,2,3,4,5,6
0,0.9999999999999998,-1.1052994979695808e-15,-2.2647060691534624e-16,-1.2432490970227577e-15,-2.194911000933372e-15,-1.2000961871141001e-15,-1.086226082915248e-15
1,-3.22198538228168e-16,1.0000000000000002,-4.52013299606159e-16,-1.470029590333535e-15,-1.692302519211784e-15,1.7706787778644254e-16,-8.343010743028707e-18
2,3.772905089539457e-16,5.337672065406284e-16,0.9999999999999992,1.1192184099619036e-16,-6.940753963936321e-16,-2.950389980035054e-16,-5.055951144066628e-17
3,1.4086649507816867e-16,-1.3073093351253621e-17,2.0303054899368056e-17,1.0000000000000004,4.4029819926444573e-16,3.870242569161452e-17,4.287313158723465e-16
4,8.164825858949462e-17,7.385581816856847e-17,-6.231789027925123e-17,5.876370643245319e-16,1.0000000000000007,3.483192868524175e-16,4.0706474781984265e-16
5,-2.4982845911338936e-16,2.3183756319798623e-16,-2.1983946482253439e-16,7.107786755889225e-16,-1.9928658481068655e-16,1.0000000000000004,-4.3459257745127547e-16
6,2.0816681711721685e-17,2.220446049250313e-16,1.6653345369377348e-16,3.3306690738754696e-16,-1.6653345369377348e-16,0.0,0.9999999999999999
